"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 06월 24일","133.94","132.77","134.03","132.58","17.85M","1.49%"
"2019년 06월 21일","131.98","131.77","132.17","131.07","15.07M","0.66%"
"2019년 06월 20일","131.11","130.41","131.49","130.19","18.64M","2.52%"
"2019년 06월 19일","127.89","126.77","127.99","126.70","11.66M","0.61%"
"2019년 06월 18일","127.12","127.58","127.75","126.39","10.31M","0.51%"
"2019년 06월 17일","126.48","126.70","126.77","126.17","4.76M","-0.06%"
"2019년 06월 14일","126.56","127.21","127.63","126.26","9.23M","-0.03%"
"2019년 06월 13일","126.60","126.03","126.77","125.96","5.37M","0.61%"
"2019년 06월 12일","125.83","125.60","126.20","125.56","5.76M","0.52%"
"2019년 06월 11일","125.18","124.94","125.40","124.88","4.76M","-0.12%"
"2019년 06월 10일","125.33","125.46","125.53","125.06","5.41M","-1.00%"
"2019년 06월 07일","126.59","126.79","127.25","126.32","8.15M","0.56%"
"2019년 06월 06일","125.88","125.93","126.45","125.80","5.55M","0.33%"
"2019년 06월 05일","125.47","126.18","126.37","125.24","7.64M","0.26%"
"2019년 06월 04일","125.15","124.88","125.42","124.61","8.00M","0.03%"
"2019년 06월 03일","125.11","124.09","125.34","123.90","14.17M","1.44%"
"2019년 05월 31일","123.33","122.55","123.40","122.31","15.37M","1.35%"
"2019년 05월 30일","121.69","120.96","121.69","120.80","7.76M","0.68%"
"2019년 05월 29일","120.87","121.11","121.26","120.75","4.13M","0.03%"
"2019년 05월 28일","120.83","120.80","120.84","120.46","4.30M","-0.39%"
"2019년 05월 24일","121.30","121.13","121.31","120.89","2.32M","0.11%"
"2019년 05월 23일","121.17","120.82","121.52","120.77","6.05M","0.77%"
"2019년 05월 22일","120.24","120.35","120.50","120.19","3.74M","-0.10%"
"2019년 05월 21일","120.36","120.08","120.36","119.83","3.85M","-0.23%"
"2019년 05월 20일","120.64","120.51","120.74","120.42","4.35M","-0.01%"
"2019년 05월 17일","120.65","121.03","121.06","120.33","6.59M","-0.71%"
"2019년 05월 16일","121.51","122.03","122.07","121.19","6.35M","-0.72%"
"2019년 05월 15일","122.39","122.71","122.77","122.22","10.30M","-0.06%"
"2019년 05월 14일","122.46","122.60","122.66","122.12","5.56M","-0.17%"
