"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 07월 06일","198.68","198.61","203.94","195.63","703.49K","0.03%"
"2019년 07월 05일","198.61","196.01","204.42","194.78","795.01K","1.33%"
"2019년 07월 04일","196.01","202.95","204.32","194.59","796.15K","-3.42%"
"2019년 07월 03일","202.94","196.24","204.95","196.07","820.12K","3.59%"
"2019년 07월 02일","195.92","197.68","198.97","184.06","794.50K","-0.91%"
"2019년 07월 01일","197.72","195.24","204.11","186.42","853.15K","1.26%"
"2019년 06월 30일","195.26","213.87","217.99","194.64","888.87K","-8.70%"
"2019년 06월 29일","213.87","209.94","214.78","204.48","815.03K","1.88%"
"2019년 06월 28일","209.94","199.16","227.54","196.79","1.15M","5.41%"
"2019년 06월 27일","199.16","222.98","226.67","183.40","1.62M","-10.68%"
"2019년 06월 26일","222.97","237.00","250.19","195.36","1.73M","-5.92%"
"2019년 06월 25일","237.00","235.71","247.18","233.93","887.12K","0.56%"
"2019년 06월 24일","235.69","237.84","240.65","229.01","806.28K","-0.91%"
"2019년 06월 23일","237.85","237.49","245.80","221.73","991.26K","0.16%"
"2019년 06월 22일","237.47","221.82","255.48","220.83","1.49M","7.09%"
"2019년 06월 21일","221.76","216.84","224.79","213.57","926.02K","2.27%"
"2019년 06월 20일","216.83","223.80","226.18","206.45","828.69K","-3.10%"
"2019년 06월 19일","223.78","222.40","226.99","220.57","587.76K","0.61%"
"2019년 06월 18일","222.42","224.38","229.09","218.08","903.73K","-0.87%"
"2019년 06월 17일","224.36","211.39","231.74","211.26","1.01M","6.14%"
"2019년 06월 16일","211.39","208.99","217.75","207.39","780.00K","1.15%"
"2019년 06월 15일","208.99","214.14","214.14","203.21","704.32K","-2.41%"
"2019년 06월 14일","214.14","212.51","214.58","202.11","891.14K","0.77%"
"2019년 06월 13일","212.51","188.80","218.16","187.40","1.13M","12.56%"
"2019년 06월 12일","188.79","185.24","192.15","183.22","842.49K","1.91%"
"2019년 06월 11일","185.25","191.57","191.99","181.54","774.16K","-3.31%"
"2019년 06월 10일","191.60","185.48","193.37","181.08","1.05M","3.30%"
"2019년 06월 09일","185.48","194.81","197.82","184.08","1.04M","-4.79%"
"2019년 06월 08일","194.80","202.65","204.12","188.92","938.46K","-3.87%"
"2019년 06월 07일","202.65","198.44","208.29","191.01","1.14M","2.13%"
"2019년 06월 06일","198.43","215.54","218.89","181.06","1.52M","-8.07%"
"2019년 06월 05일","215.86","228.71","232.35","202.71","1.52M","-5.63%"
"2019년 06월 04일","228.73","218.57","233.04","204.95","1.67M","4.63%"
"2019년 06월 03일","218.60","190.85","236.24","190.77","2.18M","14.54%"
"2019년 06월 02일","190.85","188.71","192.74","183.78","716.99K","1.14%"
"2019년 06월 01일","188.71","195.12","195.45","185.47","831.43K","-3.29%"
"2019년 05월 31일","195.13","182.52","199.76","175.84","1.51M","6.91%"
"2019년 05월 30일","182.52","204.84","250.77","173.77","3.26M","-10.89%"
"2019년 05월 29일","204.83","121.72","206.59","114.27","37.40M","68.29%"
"2019년 05월 28일","121.71","115.44","126.30","114.25","1.06M","5.44%"
"2019년 05월 27일","115.44","105.38","122.14","103.61","1.42M","9.54%"
"2019년 05월 26일","105.38","91.97","113.86","87.47","1.26M","14.60%"
"2019년 05월 25일","91.96","98.71","99.22","87.63","907.12K","-6.84%"
"2019년 05월 24일","98.71","101.61","101.66","96.12","993.23K","-2.89%"
"2019년 05월 23일","101.65","105.53","105.53","95.32","1.02M","-3.24%"
"2019년 05월 22일","105.05","105.76","118.34","97.58","1.47M","-0.65%"
"2019년 05월 21일","105.73","63.01","139.08","61.52","2.49M","67.84%"
"2019년 05월 20일","63.00","65.16","65.16","60.33","627.72K","-3.32%"
"2019년 05월 19일","65.16","59.67","66.58","59.51","843.78K","9.19%"
"2019년 05월 18일","59.67","60.59","61.19","59.07","481.13K","-1.52%"
"2019년 05월 17일","60.59","64.66","65.45","55.91","1.00M","-6.29%"
"2019년 05월 16일","64.66","71.91","75.20","63.44","1.33M","-10.23%"
"2019년 05월 15일","72.03","60.16","74.36","59.93","543.97K","19.67%"
"2019년 05월 14일","60.19","60.19","63.86","58.55","368.48K","-0.05%"
"2019년 05월 13일","60.22","57.91","61.59","57.23","349.53K","3.99%"
"2019년 05월 12일","57.91","60.52","64.37","56.21","379.24K","-4.35%"
"2019년 05월 11일","60.54","57.71","63.22","57.13","462.15K","4.90%"
"2019년 05월 10일","57.71","56.89","58.72","55.69","316.27K","1.45%"
"2019년 05월 09일","56.89","59.30","59.31","55.80","361.33K","-4.04%"
"2019년 05월 08일","59.28","52.90","59.39","52.46","458.61K","12.06%"
"2019년 05월 07일","52.90","52.86","53.96","52.62","303.77K","0.21%"
"2019년 05월 06일","52.79","53.73","53.74","51.82","309.42K","-1.75%"
"2019년 05월 05일","53.73","53.71","54.76","53.25","304.10K","0.03%"
"2019년 05월 04일","53.71","54.12","54.99","52.80","348.82K","-0.75%"
"2019년 05월 03일","54.12","53.52","54.92","52.84","328.80K","1.11%"
"2019년 05월 02일","53.52","53.82","54.27","52.96","414.07K","-0.70%"
"2019년 05월 01일","53.90","54.38","55.22","53.60","375.94K","-0.89%"
"2019년 04월 30일","54.38","53.26","54.59","52.88","365.40K","2.11%"
"2019년 04월 29일","53.26","54.79","54.94","52.71","429.65K","-2.79%"
"2019년 04월 28일","54.79","55.16","56.06","54.43","381.29K","-0.73%"
"2019년 04월 27일","55.20","54.69","55.86","53.69","364.30K","1.01%"
"2019년 04월 26일","54.65","52.25","56.63","51.94","453.18K","4.58%"
"2019년 04월 25일","52.25","54.13","55.89","51.50","432.54K","-3.47%"
"2019년 04월 24일","54.13","55.89","56.07","50.25","460.20K","-3.14%"
"2019년 04월 23일","55.89","57.48","58.48","55.86","398.45K","-2.77%"
"2019년 04월 22일","57.48","56.33","59.27","55.16","333.55K","2.11%"
"2019년 04월 21일","56.29","58.41","58.52","54.87","463.53K","-3.63%"
"2019년 04월 20일","58.41","59.02","59.27","58.18","432.19K","-1.02%"
