,AED,AUD,BHD,CAD,CHF,CNH,DKK,EUR,GBP,HKD,IDR(100),JPY(100),KWD,MYR,NOK,NZD,SAR,SEK,SGD,THB,USD,BITCOIN,TETHER,KOSPI200,KOSDAQ,SAMSUNG,S&P500,DOWJONES,NASDAQ,MICROSOFT,APPLE,US_LIBOR,KOR_LIBOR,US_BOND_RATE_1YEARS,US_BOND_RATE_2YEARS,US_BOND_RATE_10YEARS,HYUNDAI_CAR,IEF_US,GLD_US,HSI,NAVER,SK_HYNIX,AMAZON,TESLA,NIKKEI,FTSE,ETHEREUM,ETHEREUM_CLASSIC,EOS,RIPPLE,STELLA
2018-10-26,309.95,806.11,3020.21,871.05,1138.61,163.7,173.57,1294.99,1459.78,145.2,7.5,1013.13,3749.38,273.05,136.44,743.21,303.51,124.91,824.58,824.58,1138.5,6510.0,0.9913896864534956,262.69,663.07,41000.0,2658.69,24688.31,7167.21,106.96,216.3,2.52038,1.81,2.6260000000000003,2.81,3.077,108000.0,30.45,116.77,24717.63,113000.0,67000.0,1642.81,330.9,21184.6,6939.56,204.58,9.7049,5.4462,0.4661,0.23669
2018-10-29,310.52,809.77,3025.46,871.39,1143.63,163.81,174.33,1300.57,1463.96,145.49,7.5,1019.21,3757.54,273.2,136.51,744.13,304.08,124.93,826.46,826.46,1140.6,6335.0,0.9966332386186988,260.19,629.7,41400.0,2641.25,24442.92,7050.29,103.85,212.24,2.52663,1.81,2.642,2.822,3.089,106000.0,29.83,116.31,24812.04,109500.0,66800.0,1538.88,334.85,21149.8,7026.32,197.05,8.957,5.1523,0.4453,0.22343000000000002
2018-10-30,309.98,803.74,3021.04,867.08,1136.61,163.55,173.55,1295.1,1457.69,145.16,7.48,1013.26,3748.48,272.42,135.66,742.88,303.55,124.4,822.99,822.99,1138.6,6325.7,0.9942102884098044,262.47,644.14,42350.0,2682.63,24874.64,7161.65,103.73,213.3,2.541,1.8,2.6439999999999997,2.8510000000000004,3.1189999999999998,107500.0,31.16,115.8,24585.53,110500.0,68200.0,1530.42,329.9,21457.29,7035.85,197.39,8.9949,5.1448,0.4475,0.22430999999999998
2018-10-31,310.52,810.17,3026.35,869.56,1134.64,163.59,173.42,1294.01,1449.36,145.42,7.49,1008.89,3754.69,272.74,135.62,748.23,304.07,124.31,823.42,823.42,1140.6,6365.9,0.9983033404929608,264.01,648.67,42400.0,2711.74,25115.76,7305.9,106.81,218.86,2.5585,1.81,2.665,2.8710000000000004,3.1489999999999996,106500.0,31.17,115.15,24979.69,114500.0,68200.0,1598.01,337.32,21920.46,7128.1,198.59,9.0447,5.2503,0.4541,0.22682
2018-11-01,310.14,806.9,3022.63,865.82,1129.93,163.4,172.84,1289.4,1455.04,145.27,7.49,1009.08,3750.08,272.24,135.13,743.38,303.69,124.39,822.35,822.35,1139.2,6400.5,0.9986411344123484,262.95,657.46,42150.0,2740.37,25380.74,7434.06,105.92,222.22,2.5815,1.81,2.657,2.846,3.134,108500.0,32.14,116.63,25416.0,111500.0,68300.0,1665.53,344.28,21687.65,7114.66,198.17,9.0725,5.2874,0.4604,0.22619
2018-11-02,310.03,820.22,3021.25,870.38,1135.96,163.26,174.09,1298.97,1480.44,145.36,7.53,1010.96,3748.77,272.47,136.3,756.85,303.6,125.86,827.35,827.35,1138.8,6424.7,0.9973784233296816,272.56,690.65,44150.0,2723.06,25270.83,7356.99,106.16,207.48,2.59238,1.81,2.68,2.912,3.22,110000.0,31.87,116.65,26486.35,116500.0,72600.0,1665.53,346.41,22243.66,7094.12,202.66,9.1898,5.3993,0.4628,0.23797
2018-11-05,306.41,809.97,2985.33,859.16,1122.25,162.78,171.94,1282.79,1464.16,143.96,7.53,994.57,3705.35,270.39,134.62,748.34,300.05,124.34,819.05,819.05,1125.5,6459.7,0.9755415539151696,270.07,691.94,43800.0,2738.31,25461.7,7328.85,107.51,201.59,2.58925,1.81,2.6830000000000003,2.912,3.201,104000.0,32.34,116.37,25934.39,113500.0,70500.0,1627.8,341.4,21898.99,7103.84,210.67,9.1731,5.5034,0.5017,0.24856
2018-11-06,305.65,809.75,2978.3,856.37,1117.45,162.64,171.71,1280.78,1466.7,143.35,7.5,991.57,3697.35,268.88,134.32,748.11,299.31,123.94,816.78,816.78,1122.7,6502.8,0.9941087954921588,271.57,691.55,43750.0,2755.45,25635.01,7375.96,107.72,203.77,2.59125,1.8,2.698,2.9360000000000004,3.2310000000000003,107500.0,32.28,116.04,26120.96,117000.0,70100.0,1642.81,341.06,22147.75,7040.68,220.22,10.0163,5.7768,0.5549,0.26823
2018-11-07,305.6,812.3,2977.77,855.27,1118.81,162.32,171.89,1282.06,1470.92,143.33,7.58,989.38,3696.69,268.83,134.2,756.12,299.25,124.1,817.49,817.49,1122.5,6565.3,0.9953052425146126,270.45,682.37,44000.0,2813.89,26180.3,7570.75,111.96,209.95,2.60113,1.8,2.737,2.965,3.237,107500.0,32.33,116.03,26147.69,115500.0,70800.0,1755.49,348.16,22085.8,7117.28,218.8,9.7109,5.6853,0.5401,0.25797
2018-11-08,305.16,815.23,2973.53,854.57,1118.72,161.86,171.75,1281.24,1471.8,143.17,7.69,987.36,3689.72,269.09,134.3,760.64,298.82,124.24,817.13,817.13,1120.9,6474.0,0.9987054009559994,272.11,693.67,44050.0,2806.83,26191.22,7530.89,111.75,208.49,2.61463,1.8,2.739,2.9730000000000003,3.239,105500.0,31.48,115.78,26227.72,116500.0,72900.0,1754.91,351.4,22486.92,7140.68,212.87,9.4752,5.5294,0.4971,0.25742
2018-11-09,304.48,812.29,2967.21,850.95,1111.9,161.5,170.4,1271.06,1461.3,142.89,7.69,980.75,3681.98,268.56,133.45,755.48,298.15,123.97,813.06,813.06,1118.4,6412.0,0.99918036513632,271.33,687.29,44300.0,2781.01,25989.3,7406.9,109.57,204.47,2.61813,1.8,2.7310000000000003,2.928,3.1860000000000004,105000.0,31.22,114.48,25601.92,115000.0,72900.0,1712.43,350.51,22250.25,7105.34,211.39,9.8871,5.4087,0.5046,0.25821
2018-11-12,306.47,812.76,2985.86,852.45,1118.93,162.15,170.87,1274.69,1455.7,143.74,7.67,988.54,3704.18,269.34,133.43,757.37,300.1,123.96,816.02,816.02,1125.7,6435.0,0.9961601294989798,271.57,670.82,45200.0,2726.22,25387.18,7200.87,106.87,194.17,2.61413,1.8,2.728,2.895,3.1510000000000002,102000.0,30.73,113.66,25633.18,115000.0,74500.0,1636.85,331.28,22269.88,7053.08,212.79,8.6304,5.4583,0.5245,0.271
2018-11-13,308.18,812.49,3003.29,854.82,1120.35,162.79,170.34,1270.61,1454.96,144.5,7.64,994.68,3720.38,270.3,132.95,760.02,301.77,123.81,817.24,817.24,1132.0,6429.2,0.9925010408683572,269.7,670.85,44500.0,2722.18,25286.49,7200.88,106.94,192.23,2.61613,1.8,2.7230000000000003,2.895,3.142,102500.0,31.19,113.7,25792.87,116000.0,71900.0,1631.17,338.73,21810.52,7053.76,210.44,9.1943,5.3,0.5175,0.26113000000000003
2018-11-14,309.19,820.71,3012.87,858.69,1128.37,163.16,172.15,1284.59,1479.59,145.03,7.67,998.15,3731.31,270.79,133.88,769.55,302.77,125.63,823.78,823.78,1135.7,5842.4,0.9899009839748886,268.88,671.56,44100.0,2701.58,25080.5,7136.39,104.97,186.8,2.6289999999999996,1.8,2.7089999999999996,2.866,3.127,101500.0,31.11,114.64,25654.43,115500.0,70400.0,1599.01,344.0,21846.48,7033.79,187.46,8.1422,4.7717,0.4843,0.24055
2018-11-15,308.29,819.29,3003.08,855.29,1125.53,162.96,171.72,1281.37,1471.67,144.61,7.66,996.74,3720.11,269.88,133.12,769.01,301.82,124.71,821.23,821.23,1132.4,5718.9,0.9823725338843172,271.54,681.38,44250.0,2730.2,25289.27,7259.03,107.28,191.41,2.64,1.8,2.699,2.858,3.11,103000.0,30.44,114.77,26103.34,112500.0,71800.0,1619.44,348.44,21803.62,7038.01,184.1,7.8577,4.7706,0.4888,0.24502
2018-11-16,307.72,822.46,2998.06,857.62,1122.5,162.96,171.5,1279.78,1442.83,144.33,7.7,995.25,3713.82,269.6,133.17,771.99,301.26,124.61,821.41,821.41,1130.3,5636.2,0.98895001227115,271.65,690.18,44000.0,2736.27,25413.22,7247.87,108.29,193.53,2.6445,1.8,2.674,2.8080000000000003,3.065,103000.0,31.06,115.62,26183.53,112500.0,70100.0,1593.41,354.31,21680.34,7013.88,177.01,7.5276,4.6039,0.4777,0.24115
2018-11-19,307.28,825.98,2993.82,858.33,1129.15,162.86,172.68,1288.47,1448.63,144.15,7.72,1001.02,3717.11,269.25,133.7,775.53,300.85,125.3,822.31,822.31,1128.7,4883.8,0.9951651481515498,272.31,702.13,43650.0,2690.73,25017.44,7028.48,104.62,185.86,2.64581,1.8,2.659,2.7910000000000004,3.063,101500.0,31.08,115.67,26372.0,111500.0,69800.0,1512.29,353.47,21821.16,7000.89,150.12,5.8602,4.1434,0.4829,0.22746999999999998
2018-11-20,306.93,822.33,2990.21,855.94,1135.18,162.58,173.04,1291.32,1449.78,143.95,7.73,1002.31,3709.16,269.1,133.0,771.25,300.49,125.26,822.02,822.02,1127.4,4524.6,0.9872666872509002,269.58,690.81,42800.0,2641.89,24465.64,6908.82,101.71,176.98,2.65313,1.8,2.661,2.8080000000000003,3.0610000000000004,97500.0,31.07,115.67,25840.34,108000.0,67500.0,1495.46,347.49,21583.12,6947.92,132.92,5.6302,3.8283,0.4433,0.19771
2018-11-21,306.96,813.21,2992.46,847.27,1133.22,162.54,171.82,1282.14,1442.81,143.98,7.73,1000.4,3710.59,269.13,131.37,765.12,300.52,124.02,819.88,819.88,1127.5,4638.7,0.9820576548052512,268.27,695.72,42100.0,2649.93,24464.69,6972.25,103.11,176.78,2.67694,1.8,2.6689999999999996,2.8160000000000003,3.065,97800.0,31.66,115.86,25971.47,106500.0,68100.0,1516.73,338.19,21507.54,7050.23,137.72,5.8196,3.8588,0.4535,0.20631999999999998
2018-11-26,307.77,818.09,2998.83,854.95,1133.5,163.05,171.75,1281.48,1449.3,144.45,7.78,1001.11,3721.2,269.55,131.59,765.18,301.32,124.32,822.06,822.06,1130.5,3837.0,0.9912474842534664,269.79,695.36,42600.0,2673.45,24640.24,7081.85,106.47,174.62,2.70681,1.81,2.676,2.8369999999999997,3.0589999999999997,95100.0,31.89,115.64,26376.18,124000.0,70900.0,1581.33,346.0,21812.0,7036.0,110.08,4.3683,3.2531,0.3637,0.14875
2018-11-27,307.61,815.67,2997.32,852.63,1131.6,162.81,171.58,1280.12,1447.29,144.43,7.81,994.94,3712.01,269.79,131.65,765.22,301.14,124.26,821.51,821.51,1129.9,3866.5,0.9893435955531202,272.08,700.67,43050.0,2682.17,24748.73,7082.7,107.14,174.24,2.7060000000000004,1.81,2.681,2.835,3.0589999999999997,101000.0,31.92,114.95,26331.96,125000.0,70800.0,1581.42,343.92,21952.4,7016.85,111.18,4.575,3.046,0.3648,0.14683
2018-11-28,307.56,816.49,2997.11,849.65,1130.38,162.66,171.02,1276.56,1439.63,144.32,7.78,993.06,3713.92,269.62,131.42,767.41,301.09,124.09,820.02,820.02,1129.7,4265.4,0.9894601770068708,273.45,700.12,43150.0,2743.79,25366.43,7291.59,111.12,180.94,2.70663,1.82,2.676,2.813,3.0610000000000004,101000.0,32.77,115.38,26682.56,129000.0,71900.0,1677.75,347.87,22177.02,7004.52,122.74,4.9987,3.2853,0.3921,0.16095
2018-11-29,307.34,824.83,2994.99,850.56,1136.34,162.46,171.98,1283.39,1448.21,144.25,7.77,993.79,3709.83,268.79,131.94,775.22,300.88,124.92,822.36,822.36,1128.9,4296.5,0.9955385309092022,274.16,695.48,43150.0,2737.76,25338.84,7273.08,110.19,179.55,2.73813,1.82,2.681,2.8089999999999997,3.032,100000.0,32.46,115.74,26451.03,130500.0,71500.0,1673.57,341.17,22262.6,7038.95,117.85,4.9292,3.0327,0.3817,0.16473
2018-11-30,305.41,820.82,2975.68,844.63,1126.02,161.73,171.22,1277.67,1434.0,143.42,7.8,988.98,3688.31,268.02,131.39,769.67,299.01,123.64,818.83,818.83,1121.8,4039.7,0.9984371600024412,271.35,695.76,41850.0,2760.17,25538.46,7330.54,110.89,178.58,2.7361299999999997,1.85,2.6910000000000003,2.7969999999999997,2.9930000000000003,107000.0,32.37,115.54,26506.75,126500.0,69600.0,1690.17,350.48,22351.06,6980.24,113.77,4.626,2.9043,0.3644,0.15946
2018-12-03,305.0,824.2,2971.3,844.71,1121.2,161.49,170.08,1269.36,1427.15,143.19,7.83,984.4,3685.2,267.73,130.74,773.29,298.6,123.38,817.92,817.92,1120.3,3897.8,0.993234116367476,276.18,709.46,43250.0,2790.37,25826.43,7441.51,112.09,184.82,2.75125,1.88,2.707,2.821,2.966,108500.0,32.81,116.41,27182.04,126000.0,70500.0,1772.36,358.49,22574.76,7062.41,108.66,4.525,2.6159,0.3487,0.14969000000000002
2018-12-04,303.2,819.24,2954.58,843.84,1115.93,161.02,169.47,1264.72,1417.46,142.49,7.82,980.33,3660.48,267.36,130.57,771.57,296.84,123.59,814.7,814.7,1113.7,3958.5,0.9976507911848164,273.29,708.63,42150.0,2700.06,25027.07,7158.43,108.52,176.69,2.73888,1.88,2.7060000000000004,2.799,2.915,107500.0,31.25,117.12,27260.44,123500.0,69000.0,1668.4,359.7,22036.05,7022.76,110.09,4.413,2.4653,0.3521,0.14701
2018-12-06,303.17,809.25,2954.16,833.47,1116.17,162.28,169.33,1263.77,1418.34,142.52,7.74,984.4,3661.95,268.08,131.0,767.72,296.83,124.07,814.66,814.66,1113.6,3508.6,0.9902045278124292,267.18,678.38,40500.0,2695.95,24947.67,7188.26,109.19,174.72,2.76713,1.88,2.702,2.762,2.892,110500.0,31.83,117.14,26156.38,120000.0,66000.0,1699.19,363.06,21501.62,6704.05,90.86,3.5089,1.8546,0.3093,0.11905
2018-12-07,304.32,808.45,2965.3,834.77,1125.85,162.47,170.39,1271.78,1428.88,143.1,7.7,991.97,3675.16,268.41,131.28,769.27,297.95,124.36,816.15,816.15,1117.8,3422.2,0.9844646703011098,268.28,685.33,40950.0,2633.08,24388.95,6969.25,104.82,168.49,2.77106,1.88,2.6830000000000003,2.719,2.858,111000.0,31.41,118.09,26063.76,121000.0,66800.0,1629.13,357.96,21678.68,6778.11,93.27,3.8367,1.7459,0.301,0.11507
2018-12-10,304.45,804.04,2965.97,838.99,1129.61,162.51,170.79,1274.92,1421.9,143.06,7.73,993.78,3679.5,268.41,131.59,766.19,298.04,123.71,815.94,815.94,1118.2,3460.5,0.989259841912873,265.35,670.39,40200.0,2637.72,24423.26,7020.52,107.59,169.6,2.7759400000000003,1.88,2.6889999999999996,2.733,2.863,110500.0,30.78,117.68,25752.38,119000.0,65500.0,1641.03,365.15,21219.5,6721.54,90.17,3.8503,1.9234,0.2993,0.11567000000000001
2018-12-11,306.19,808.88,2983.13,839.77,1136.06,162.98,171.09,1277.04,1412.9,143.93,7.73,993.16,3697.24,269.55,131.36,772.73,299.78,123.67,818.59,818.59,1124.7,3407.7,0.9987868552896164,264.69,661.01,40250.0,2636.78,24370.24,7031.83,108.59,168.63,2.779,1.88,2.7039999999999997,2.766,2.8789999999999996,111500.0,30.56,117.54,25771.67,123000.0,64900.0,1643.24,366.76,21148.02,6806.94,88.32,3.7294,1.862,0.2992,0.11194000000000001
2018-12-12,307.47,814.52,2995.91,843.97,1137.19,163.49,171.31,1278.71,1410.73,144.49,7.74,995.99,3712.2,269.9,131.68,777.14,301.03,124.3,822.37,822.37,1129.4,3466.1,0.9992855809278396,268.47,676.48,40450.0,2651.07,24527.27,7098.31,109.08,169.1,2.7775,1.89,2.701,2.7739999999999996,2.911,118500.0,30.96,117.79,26186.71,124500.0,66200.0,1663.54,366.6,21602.75,6880.19,89.62,3.8669,1.98,0.3047,0.11244000000000001
2018-12-13,306.98,813.79,2991.14,844.52,1135.78,163.78,171.85,1282.53,1425.17,144.29,7.72,995.98,3706.04,269.41,131.6,772.86,300.56,124.16,821.9,821.9,1127.6,3315.3,0.9986230605982672,269.41,681.78,40000.0,2650.54,24597.38,7070.33,109.45,170.95,2.78819,1.89,2.6910000000000003,2.762,2.9130000000000003,118500.0,30.71,117.53,26524.35,124000.0,65500.0,1658.38,376.79,21816.19,6877.5,86.31,3.856,1.858,0.2993,0.10465999999999999
2018-12-14,306.02,811.92,2981.59,842.01,1130.78,163.65,171.04,1276.7,1422.25,143.86,7.75,989.44,3694.94,268.9,131.35,770.84,299.63,124.07,819.48,819.48,1124.0,3247.8,0.9963063738377456,265.55,666.34,38950.0,2599.95,24100.51,6910.66,106.03,165.48,2.8006900000000003,1.89,2.674,2.737,2.895,116500.0,30.38,117.06,26094.79,123500.0,61800.0,1591.91,365.71,21374.83,6845.17,83.81,3.7058,1.8403,0.2878,0.09648
2018-12-17,307.42,810.37,2995.07,843.76,1131.69,164.05,171.01,1276.79,1421.15,144.53,7.74,996.34,3711.42,269.79,131.02,767.74,301.02,124.63,820.04,820.04,1129.2,3526.1,0.99239844136388,266.33,661.9,39150.0,2545.94,23592.98,6753.73,102.89,163.94,2.80363,1.89,2.659,2.696,2.8569999999999998,116500.0,30.12,117.87,26087.98,122000.0,62200.0,1520.91,348.42,21506.88,6773.24,94.37,3.9622,2.4021,0.3274,0.10872000000000001
2018-12-18,308.07,812.26,3001.59,843.69,1139.69,163.99,171.99,1284.25,1427.57,144.84,7.76,1003.15,3719.31,270.65,130.92,769.88,301.69,124.96,824.33,824.33,1131.6,3668.0,1.0101415781175165,265.18,659.67,38900.0,2546.16,23675.64,6783.91,103.97,166.07,2.792,1.89,2.637,2.65,2.823,118000.0,30.61,118.15,25814.25,122000.0,61100.0,1551.48,337.03,21115.45,6701.59,100.66,4.1532,2.6408,0.3496,0.1135
2018-12-19,307.61,812.0,2997.08,839.48,1138.73,163.94,172.07,1285.09,1429.61,144.51,7.79,1004.94,3714.7,270.47,129.46,774.32,301.22,124.71,824.59,824.59,1129.9,3687.1,1.0154860297974548,267.31,672.08,39100.0,2506.96,23323.66,6636.83,103.69,160.89,2.78963,1.89,2.635,2.6460000000000004,2.762,123000.0,30.31,117.43,25865.39,127500.0,60300.0,1495.08,332.97,20987.92,6765.94,99.37,4.3227,2.456,0.3448,0.1122
2018-12-20,306.3,800.34,2984.35,834.67,1131.78,163.35,171.59,1281.1,1420.1,143.75,7.79,1001.11,3700.38,269.23,129.11,762.48,299.85,123.79,820.13,820.13,1125.1,4076.0,1.0044968438283606,264.81,668.13,38650.0,2467.42,22859.6,6528.41,101.51,156.83,2.82375,1.89,2.634,2.6710000000000003,2.8080000000000003,121500.0,30.09,119.24,25623.53,127000.0,58600.0,1460.83,315.38,20392.58,6711.93,114.61,4.7181,2.7205,0.3724,0.12432
2018-12-21,307.34,803.66,2994.91,836.28,1143.77,163.44,173.17,1293.1,1430.15,144.17,7.8,1015.02,3713.73,270.2,130.16,765.34,300.84,125.85,824.1,824.1,1128.9,3850.9,1.0039941351560508,265.06,673.64,38650.0,2416.62,22445.37,6332.99,98.23,150.73,2.82163,1.89,2.6289999999999996,2.635,2.7880000000000003,122500.0,29.14,118.72,25753.42,121500.0,60000.0,1377.45,319.77,20166.19,6721.17,108.18,4.4862,2.6089,0.3545,0.11839000000000001
2018-12-27,306.44,795.63,2986.07,829.42,1130.8,163.2,171.26,1278.29,1422.93,143.78,7.72,1012.23,3703.24,269.48,128.49,757.64,300.01,123.87,819.87,819.87,1125.6,3586.9,1.0041888295916412,260.57,667.88,38250.0,2488.83,23138.82,6579.49,101.18,156.15,2.803,1.9,2.5780000000000003,2.5669999999999997,2.7739999999999996,118500.0,29.97,120.57,25478.88,122500.0,61600.0,1461.64,316.13,20077.62,6584.68,114.56,4.7259,2.2893,0.3336,0.10759
2018-12-28,305.27,788.33,2974.74,823.3,1135.15,162.6,171.69,1281.81,1417.88,143.21,7.7,1010.95,3690.79,269.03,127.9,751.16,298.88,124.46,818.02,818.02,1121.3,3861.6,0.9960712758722144,261.98,675.65,38700.0,2485.74,23062.4,6584.52,100.39,156.23,2.7969999999999997,1.9,2.5860000000000003,2.5180000000000002,2.716,118500.0,29.99,121.06,25504.2,122000.0,60500.0,1478.02,333.87,20014.77,6733.97,136.61,5.1995,2.6287,0.3706,0.1192
2019-01-04,306.96,790.43,2990.87,836.67,1142.35,163.74,172.04,1284.62,1424.88,143.98,7.82,1046.36,3716.83,272.11,129.75,754.18,300.6,125.21,826.52,826.52,1127.5,3802.7,1.002461265210205,257.89,664.49,37450.0,2531.94,23433.16,6738.86,101.93,148.26,2.80388,1.89,2.565,2.498,2.668,119500.0,31.3,121.44,25626.03,125500.0,58300.0,1575.39,317.69,19561.96,6837.42,152.86,5.1974,2.6885,0.3528,0.11324000000000001
2019-01-07,306.33,801.71,2984.62,841.24,1140.48,163.72,171.93,1283.85,1432.55,143.63,7.89,1038.34,3711.69,272.08,130.72,758.33,299.99,125.66,828.14,828.14,1125.2,3985.9,1.009559070643982,261.57,672.84,38750.0,2549.69,23531.35,6823.47,102.06,147.93,2.79681,1.88,2.575,2.541,2.698,120500.0,32.1,121.86,25835.7,131500.0,58700.0,1629.51,334.96,20038.97,6810.88,149.96,4.8215,2.7465,0.3603,0.12249000000000002
2019-01-08,304.37,798.87,2965.44,841.23,1141.34,163.21,171.83,1283.3,1429.2,142.69,7.93,1028.85,3687.94,271.85,131.07,755.04,298.05,125.71,824.64,824.64,1118.0,3971.0,1.0069747822706496,259.65,668.49,38100.0,2574.41,23787.45,6897.0,102.8,150.75,2.7825,1.87,2.6039999999999996,2.588,2.73,119500.0,32.32,121.53,25875.45,130000.0,59200.0,1656.58,335.35,20204.04,6861.6,148.41,4.9003,2.7614,0.3608,0.12161
2019-01-09,305.38,801.29,2975.49,845.26,1142.73,163.55,171.93,1284.18,1427.59,143.09,7.93,1031.31,3699.54,272.39,131.29,754.79,299.01,125.73,826.15,826.15,1121.7,3978.0,1.0049824348012364,265.6,679.74,39600.0,2584.96,23879.12,6957.08,104.27,153.31,2.79888,1.86,2.593,2.555,2.7119999999999997,123000.0,33.4,122.31,26462.32,133000.0,63600.0,1659.42,338.53,20427.06,6906.63,148.79,4.9045,2.8744,0.3648,0.12251
2019-01-10,305.35,804.36,2975.07,849.18,1151.54,163.81,173.5,1295.34,1435.42,143.1,7.94,1036.89,3700.67,272.6,132.47,761.4,298.98,126.57,828.64,828.64,1121.6,3603.7,1.0046333238821308,265.55,683.34,39800.0,2596.64,24001.92,6986.07,103.6,153.8,2.79694,1.85,2.593,2.575,2.7460000000000004,123000.0,33.19,121.59,26521.43,131000.0,65300.0,1656.22,344.97,20163.8,6942.87,125.63,4.3321,2.3898,0.3246,0.10635
2019-01-11,304.62,803.87,2967.9,845.35,1136.86,164.6,172.37,1286.9,1426.37,142.74,7.96,1031.96,3696.15,273.07,131.99,758.84,298.26,125.6,827.34,827.34,1118.9,3616.5,1.0057572909707329,267.13,686.33,40500.0,2596.26,23995.95,6971.48,102.8,152.29,2.7873099999999997,1.85,2.577,2.543,2.699,123000.0,33.36,121.8,26667.27,131000.0,65100.0,1640.56,347.26,20359.7,6918.18,125.15,4.3732,2.3728,0.326,0.10393
2019-01-15,305.3,807.13,2974.54,844.52,1143.0,165.95,172.34,1286.41,1443.13,142.99,7.94,1036.75,3701.48,273.55,131.2,765.19,298.95,125.3,828.3,828.3,1121.4,3571.3,1.005038717582747,269.93,690.39,41100.0,2610.3,24065.59,7023.83,105.01,153.07,2.7734400000000003,1.85,2.5660000000000003,2.535,2.718,127500.0,32.89,121.88,26830.29,132500.0,64000.0,1674.56,344.43,20555.29,6895.02,119.62,4.2952,2.36,0.3215,0.10396
2019-01-16,304.94,806.75,2971.01,844.15,1133.76,165.83,171.21,1277.92,1440.62,142.81,7.95,1030.97,3697.92,272.83,131.1,763.46,298.61,124.79,826.03,826.03,1120.1,3588.0,1.0037137784820185,271.23,693.38,41450.0,2616.1,24207.16,7034.69,105.38,154.94,2.78031,1.85,2.5660000000000003,2.545,2.727,128500.0,32.54,122.27,26902.1,132500.0,64800.0,1683.78,346.05,20442.75,6862.68,121.72,4.2198,2.4088,0.3257,0.10547000000000001
2019-01-17,305.46,804.42,2976.13,846.25,1133.16,165.61,171.31,1278.74,1445.19,143.05,7.94,1028.65,3700.53,273.03,131.44,760.49,299.12,124.78,828.11,828.11,1122.0,3626.4,1.0023240929023052,271.88,686.35,41950.0,2635.96,24370.1,7084.46,106.12,155.86,2.77575,1.85,2.574,2.57,2.75,129500.0,32.52,122.11,26755.63,136000.0,64900.0,1693.22,347.31,20402.27,6834.92,122.03,4.356,2.4871,0.3248,0.10729000000000001
2019-01-18,305.3,806.01,2974.14,844.43,1127.94,165.67,171.11,1277.16,1456.31,142.98,7.91,1027.35,3699.04,272.61,131.1,757.39,298.97,124.33,827.14,827.14,1121.4,3605.6,1.0022312377540448,273.88,696.34,42300.0,2670.71,24706.35,7157.23,107.71,156.82,2.761,1.85,2.594,2.616,2.7880000000000003,131000.0,32.52,121.02,27090.81,137500.0,64600.0,1696.2,302.26,20666.07,6968.33,119.34,4.2579,2.4331,0.3203,0.10554000000000001
2019-01-22,306.68,806.41,2989.41,847.09,1129.21,165.66,171.56,1280.72,1452.68,143.59,7.92,1027.36,3713.41,273.92,131.62,758.19,300.34,124.98,828.98,828.98,1126.5,3580.1,1.0017200619285942,272.71,694.55,42150.0,2632.9,24404.48,7020.36,105.68,153.3,2.77925,1.85,2.5860000000000003,2.589,2.741,127500.0,31.97,121.45,27005.45,130000.0,66600.0,1632.17,298.92,20622.91,6901.39,118.23,4.3135,2.4324,0.3177,0.10221000000000001
2019-01-23,307.69,805.1,2997.88,846.34,1133.54,165.92,172.0,1284.3,1464.85,144.05,7.95,1033.66,3725.73,273.49,131.41,763.22,301.34,125.24,831.18,831.18,1130.2,3561.5,1.0012431247157894,273.87,695.63,42000.0,2638.7,24575.62,7025.77,106.71,153.92,2.77063,1.85,2.591,2.589,2.75,129000.0,32.15,121.28,27008.2,132500.0,66800.0,1640.02,287.59,20593.72,6842.88,116.84,4.4566,2.4214,0.314,0.10081
2019-01-24,307.15,806.04,2992.41,845.51,1134.21,165.85,171.99,1284.4,1475.52,143.8,7.96,1029.71,3718.65,272.68,131.7,766.05,300.81,125.11,830.29,830.29,1128.2,3574.3,1.000607327422195,276.61,704.41,43050.0,2642.33,24553.24,7073.46,106.2,152.7,2.76475,1.85,2.5780000000000003,2.5660000000000003,2.716,130000.0,32.68,121.09,27120.98,129500.0,70500.0,1654.93,291.51,20574.63,6818.95,116.71,4.2426,2.4394,0.3159,0.10107999999999999
2019-01-25,307.09,798.79,2991.88,844.44,1131.17,166.05,170.76,1274.92,1473.79,143.76,7.96,1029.81,3718.72,272.27,131.37,762.42,300.76,124.19,828.56,828.56,1128.0,3572.0,0.9998490531139028,281.67,711.38,44750.0,2664.76,24737.2,7164.86,107.17,157.76,2.75163,1.85,2.596,2.611,2.759,128500.0,32.64,122.86,27569.19,130000.0,74600.0,1670.57,297.04,20773.56,6809.22,115.5,4.2299,2.435,0.3142,0.09956
2019-01-28,306.3,807.88,2984.35,851.51,1133.09,165.73,171.96,1283.91,1486.2,143.41,7.99,1026.97,3709.53,272.75,132.15,769.01,299.97,124.35,831.5,831.5,1125.1,3442.8,1.0018475261478366,281.64,714.26,45050.0,2643.85,24528.22,7085.69,105.08,156.3,2.7505,1.85,2.5989999999999998,2.592,2.748,126500.0,32.65,123.29,27576.96,132000.0,71800.0,1637.89,296.38,20649.0,6747.1,105.82,3.9792,2.2286,0.2922,0.08605
