"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2018년 11월 15일","21,803.62","21,670.35","21,818.73","21,613.53","838.96M","-0.20%"
"2018년 11월 14일","21,846.48","21,851.13","21,990.41","21,764.88","775.39M","0.16%"
"2018년 11월 13일","21,810.52","21,885.24","21,892.29","21,484.65","883.90M","-2.06%"
"2018년 11월 12일","22,269.88","22,121.70","22,324.01","22,046.29","610.75M","0.09%"
"2018년 11월 09일","22,250.25","22,471.31","22,494.58","22,226.01","805.03M","-1.05%"
"2018년 11월 08일","22,486.92","22,446.01","22,583.43","22,421.00","844.09M","1.82%"
"2018년 11월 07일","22,085.80","22,189.74","22,444.65","21,996.94","993.18M","-0.28%"
"2018년 11월 06일","22,147.75","22,018.87","22,160.83","21,994.28","749.27M","1.14%"
"2018년 11월 05일","21,898.99","22,002.47","22,051.65","21,865.98","810.71M","-1.55%"
"2018년 11월 02일","22,243.66","21,761.58","22,308.42","21,751.33","1.05B","2.56%"
"2018년 11월 01일","21,687.65","21,906.41","21,906.41","21,628.45","1.05B","-1.06%"
"2018년 10월 31일","21,920.46","21,569.56","21,920.46","21,530.39","1.08B","2.16%"
"2018년 10월 30일","21,457.29","21,049.52","21,568.40","21,035.88","1.21B","1.45%"
"2018년 10월 29일","21,149.80","21,323.61","21,465.99","21,109.97","730.17M","-0.16%"
"2018년 10월 26일","21,184.60","21,440.84","21,476.66","20,971.93","958.10M","-0.40%"
